time,temp,pressure,vibration
2026-03-01 09:18:00,451.97,1.016,0.337
2026-03-01 09:19:00,447.9,0.97,0.309
2026-03-01 09:20:00,451.45,1.071,0.271
2026-03-01 09:21:00,460.38,0.983,0.335
2026-03-01 09:22:00,454.36,1.064,0.461
2026-03-01 09:23:00,448.37,0.994,0.12
2026-03-01 09:24:00,456.01,0.942,0.405
2026-03-01 09:25:00,447.96,0.988,0.304
2026-03-01 09:26:00,439.81,0.95,0.193
2026-03-01 09:27:00,444.96,0.986,0.363
2026-03-01 09:28:00,440.65,0.949,0.239
2026-03-01 09:29:00,448.24,0.989,0.215
2026-03-01 09:30:00,450.09,1.049,0.227
2026-03-01 09:31:00,458.38,1.072,0.27
2026-03-01 09:32:00,451.63,0.969,0.154
2026-03-01 09:33:00,448.9,1.036,0.159
2026-03-01 09:34:00,454.15,1.076,0.112
2026-03-01 09:35:00,438.94,0.942,0.27
2026-03-01 09:36:00,451.18,0.914,0.236
2026-03-01 09:37:00,453.85,0.931,0.18
2026-03-01 09:38:00,442.61,0.998,0.289
2026-03-01 09:39:00,455.72,0.891,0.373
2026-03-01 09:40:00,451.69,1.057,0.085
2026-03-01 09:41:00,447.92,0.888,0.407
2026-03-01 09:42:00,453.16,1.0,0.313
2026-03-01 09:43:00,461.35,1.016,0.328
2026-03-01 09:44:00,450.91,1.035,0.408
2026-03-01 09:45:00,451.24,1.056,0.369
2026-03-01 09:46:00,447.7,1.082,0.22
2026-03-01 09:47:00,445.75,1.02,0.227
2026-03-01 09:48:00,454.15,0.97,0.359
2026-03-01 09:49:00,445.72,1.009,0.297
2026-03-01 09:50:00,450.36,1.02,0.204
2026-03-01 09:51:00,447.61,1.012,0.311
2026-03-01 09:52:00,452.39,0.976,0.321
2026-03-01 09:53:00,451.67,1.06,0.383
2026-03-01 09:54:00,455.19,0.981,0.272
2026-03-01 09:55:00,447.45,0.994,0.229
2026-03-01 09:56:00,448.65,0.958,0.281
2026-03-01 09:57:00,445.11,1.046,0.25
2026-03-01 09:58:00,447.78,1.11,0.366
2026-03-01 09:59:00,451.89,1.06,0.246
2026-03-01 10:00:00,453.78,0.946,0.499
2026-03-01 10:01:00,445.39,0.96,0.265
2026-03-01 10:02:00,454.35,0.922,0.235
2026-03-01 10:03:00,456.78,1.015,0.273
2026-03-01 10:04:00,452.07,1.024,0.539
2026-03-01 10:05:00,459.38,0.966,0.352
2026-03-01 10:06:00,446.13,0.972,0.371
2026-03-01 10:07:00,443.78,0.905,0.267
2026-03-01 10:08:00,441.11,0.994,0.184
2026-03-01 10:09:00,457.48,0.965,0.185
2026-03-01 10:10:00,453.27,0.966,0.253
2026-03-01 10:11:00,449.72,1.114,0.362
2026-03-01 10:12:00,451.4,1.033,0.186
2026-03-01 10:13:00,444.37,0.999,0.227
2026-03-01 10:14:00,462.23,1.011,0.253
2026-03-01 10:15:00,450.65,0.975,0.514
2026-03-01 10:16:00,450.55,1.048,0.404
2026-03-01 10:17:00,453.63,0.986,0.216
2026-03-01 10:18:00,452.41,0.946,0.265
2026-03-01 10:19:00,451.12,1.082,0.243
2026-03-01 10:20:00,446.05,0.961,0.349
2026-03-01 10:21:00,452.36,1.103,0.415
2026-03-01 10:22:00,459.41,1.045,0.218
2026-03-01 10:23:00,456.73,1.034,0.194
2026-03-01 10:24:00,457.97,0.952,0.241
2026-03-01 10:25:00,447.44,1.074,0.421
2026-03-01 10:26:00,445.05,1.12,0.338
2026-03-01 10:27:00,449.37,0.949,0.224
2026-03-01 10:28:00,450.28,0.996,0.42
2026-03-01 10:29:00,455.47,0.955,0.271
2026-03-01 10:30:00,441.54,0.983,0.289
2026-03-01 10:31:00,457.65,0.991,0.659
2026-03-01 10:32:00,449.21,1.065,0.47
2026-03-01 10:33:00,447.87,0.929,0.324
2026-03-01 10:34:00,444.94,1.036,0.341
2026-03-01 10:35:00,441.73,1.038,0.302
2026-03-01 10:36:00,454.12,0.954,0.322
2026-03-01 10:37:00,450.37,1.001,0.107
2026-03-01 10:38:00,443.55,0.971,0.26
2026-03-01 10:39:00,443.52,1.006,0.343
2026-03-01 10:40:00,448.32,1.092,0.234
2026-03-01 10:41:00,458.35,0.956,0.206
2026-03-01 10:42:00,448.7,1.015,0.391
2026-03-01 10:43:00,442.48,0.954,0.093
2026-03-01 10:44:00,448.77,1.036,0.301
2026-03-01 10:45:00,448.64,1.016,0.181
2026-03-01 10:46:00,436.52,1.03,0.429
2026-03-01 10:47:00,449.73,0.974,0.266
2026-03-01 10:48:00,448.85,0.943,0.212
2026-03-01 10:49:00,453.48,0.921,0.344
2026-03-01 10:50:00,459.24,1.0,0.428
2026-03-01 10:51:00,455.63,1.027,0.21
2026-03-01 10:52:00,448.66,1.02,0.157
2026-03-01 10:53:00,444.47,1.037,0.262
2026-03-01 10:54:00,462.87,0.973,0.347
2026-03-01 10:55:00,450.3,0.995,0.248
2026-03-01 10:56:00,450.07,0.883,0.425
2026-03-01 10:57:00,449.88,0.993,0.318
2026-03-01 10:58:00,450.99,1.087,0.264
2026-03-01 10:59:00,449.28,1.009,0.258
2026-03-01 11:00:00,447.13,1.1,0.372
2026-03-01 11:01:00,447.27,1.022,0.224
2026-03-01 11:02:00,449.84,1.05,0.165
2026-03-01 11:03:00,447.28,1.036,0.255
2026-03-01 11:04:00,446.44,1.042,0.324
2026-03-01 11:05:00,450.53,1.016,0.204
2026-03-01 11:06:00,448.73,1.043,0.131
2026-03-01 11:07:00,457.52,0.975,0.333
2026-03-01 11:08:00,436.75,1.067,0.256
2026-03-01 11:09:00,455.46,1.078,0.28
2026-03-01 11:10:00,456.23,1.02,0.373
2026-03-01 11:11:00,439.63,0.982,0.314
2026-03-01 11:12:00,448.29,0.94,0.187
2026-03-01 11:13:00,448.14,1.019,0.115
2026-03-01 11:14:00,442.96,0.999,0.348
2026-03-01 11:15:00,446.11,0.968,0.368
2026-03-01 11:16:00,444.45,0.951,0.338
2026-03-01 11:17:00,458.76,0.947,0.352
2026-03-01 11:18:00,454.68,1.003,0.279
2026-03-01 11:19:00,456.36,1.024,0.42
2026-03-01 11:20:00,453.61,1.026,0.308
2026-03-01 11:21:00,444.35,1.16,0.245
2026-03-01 11:22:00,447.38,1.036,0.43
2026-03-01 11:23:00,452.45,1.056,0.316
2026-03-01 11:24:00,443.89,1.0,0.287
2026-03-01 11:25:00,453.56,0.93,0.238
2026-03-01 11:26:00,448.8,0.979,0.376
2026-03-01 11:27:00,448.13,1.09,0.366
2026-03-01 11:28:00,453.55,0.959,0.244
2026-03-01 11:29:00,452.22,1.004,0.368
2026-03-01 11:30:00,448.2,1.002,0.439
2026-03-01 11:31:00,455.8,1.077,0.323
2026-03-01 11:32:00,444.59,1.027,0.33
2026-03-01 11:33:00,453.08,1.031,0.236
2026-03-01 11:34:00,452.97,0.993,0.217
2026-03-01 11:35:00,448.45,0.888,0.18
2026-03-01 11:36:00,451.63,0.98,0.263
2026-03-01 11:37:00,443.74,0.999,0.253
2026-03-01 11:38:00,454.62,1.009,0.251
2026-03-01 11:39:00,449.08,0.966,0.541
2026-03-01 11:40:00,447.39,0.93,0.221
2026-03-01 11:41:00,455.25,1.038,0.119
2026-03-01 11:42:00,446.48,0.984,0.346
2026-03-01 11:43:00,442.96,1.0,0.406
2026-03-01 11:44:00,442.22,0.913,0.255
2026-03-01 11:45:00,453.03,0.988,0.302
2026-03-01 11:46:00,443.6,1.036,0.189
2026-03-01 11:47:00,458.77,1.016,0.326
2026-03-01 11:48:00,439.59,0.979,0.157
2026-03-01 11:49:00,458.48,0.973,0.456
2026-03-01 11:50:00,451.06,0.991,0.47
2026-03-01 11:51:00,449.52,1.018,0.234
2026-03-01 11:52:00,447.28,1.018,0.388
2026-03-01 11:53:00,452.0,1.028,0.385
2026-03-01 11:54:00,449.81,1.041,0.341
2026-03-01 11:55:00,455.52,1.006,0.055
2026-03-01 11:56:00,450.57,1.086,0.213
2026-03-01 11:57:00,450.75,1.033,0.385
2026-03-01 11:58:00,448.18,0.963,0.325
2026-03-01 11:59:00,449.72,1.017,0.404
2026-03-01 12:00:00,451.54,1.027,0.323
2026-03-01 12:01:00,441.45,1.038,0.162
2026-03-01 12:02:00,443.26,0.979,0.258
2026-03-01 12:03:00,453.72,0.902,0.375
2026-03-01 12:04:00,450.85,1.072,0.165
2026-03-01 12:05:00,449.08,0.995,0.178
2026-03-01 12:06:00,450.09,0.895,0.324
2026-03-01 12:07:00,451.74,0.986,0.279
2026-03-01 12:08:00,447.3,1.037,0.145
2026-03-01 12:09:00,446.11,0.946,0.27
2026-03-01 12:10:00,450.98,0.946,0.225
2026-03-01 12:11:00,445.11,0.988,0.348
2026-03-01 12:12:00,452.04,1.005,0.217
2026-03-01 12:13:00,441.49,0.971,0.215
2026-03-01 12:14:00,455.15,0.982,0.17
2026-03-01 12:15:00,452.36,1.041,0.408
2026-03-01 12:16:00,451.28,1.001,0.332
2026-03-01 12:17:00,454.91,0.926,0.248
2026-03-01 12:18:00,458.33,1.059,0.349
2026-03-01 12:19:00,455.07,0.991,0.225
2026-03-01 12:20:00,440.8,0.955,0.294
2026-03-01 12:21:00,443.6,0.991,0.127
2026-03-01 12:22:00,446.88,0.934,0.31
2026-03-01 12:23:00,450.13,1.0,0.284
2026-03-01 12:24:00,452.59,1.027,0.217
2026-03-01 12:25:00,446.37,0.971,0.495
2026-03-01 12:26:00,450.93,0.985,0.321
2026-03-01 12:27:00,446.22,0.97,0.263
2026-03-01 12:28:00,446.94,1.036,0.348
2026-03-01 12:29:00,442.97,0.988,0.339
2026-03-01 12:30:00,445.38,0.971,0.396
2026-03-01 12:31:00,443.24,1.007,0.413
2026-03-01 12:32:00,445.12,0.986,0.319
2026-03-01 12:33:00,455.27,0.993,0.316
2026-03-01 12:34:00,445.25,0.96,0.155
2026-03-01 12:35:00,463.16,1.031,0.17
2026-03-01 12:36:00,452.47,0.98,0.216
2026-03-01 12:37:00,450.92,0.985,0.216
2026-03-01 12:38:00,445.71,1.009,0.306
2026-03-01 12:39:00,453.5,1.098,0.28
2026-03-01 12:40:00,447.12,1.042,0.057
2026-03-01 12:41:00,450.61,0.966,0.265
2026-03-01 12:42:00,462.8,0.937,0.341
2026-03-01 12:43:00,449.52,1.016,0.076
2026-03-01 12:44:00,455.75,0.971,0.223
2026-03-01 12:45:00,446.48,0.988,0.246
2026-03-01 12:46:00,449.83,0.991,0.127
2026-03-01 12:47:00,458.85,0.994,0.228
2026-03-01 12:48:00,446.87,0.989,0.43
2026-03-01 12:49:00,459.06,0.976,0.343
2026-03-01 12:50:00,453.54,0.893,0.467
2026-03-01 12:51:00,447.19,1.009,0.232
2026-03-01 12:52:00,453.16,1.031,0.26
2026-03-01 12:53:00,454.86,0.953,0.327
2026-03-01 12:54:00,453.11,1.036,0.273
2026-03-01 12:55:00,442.15,1.015,0.33
2026-03-01 12:56:00,446.36,1.006,0.379
2026-03-01 12:57:00,448.76,1.009,0.357
2026-03-01 12:58:00,449.63,1.037,0.134
2026-03-01 12:59:00,453.1,1.027,0.175
2026-03-01 13:00:00,450.89,0.921,0.327
2026-03-01 13:01:00,443.32,1.065,0.114
2026-03-01 13:02:00,451.9,1.028,0.224
2026-03-01 13:03:00,453.05,0.95,0.185
2026-03-01 13:04:00,452.8,0.911,0.149
2026-03-01 13:05:00,455.4,0.94,0.142
2026-03-01 13:06:00,454.17,1.062,0.239
2026-03-01 13:07:00,452.3,0.994,0.356
2026-03-01 13:08:00,449.65,1.039,0.237
2026-03-01 13:09:00,441.7,1.101,0.257
2026-03-01 13:10:00,452.15,0.942,0.247
2026-03-01 13:11:00,451.04,0.94,0.199
2026-03-01 13:12:00,451.36,0.999,0.285
2026-03-01 13:13:00,443.62,1.015,0.288
2026-03-01 13:14:00,444.59,1.038,0.188
2026-03-01 13:15:00,455.27,0.954,0.032
2026-03-01 13:16:00,449.8,0.967,0.324
2026-03-01 13:17:00,453.41,1.069,0.297
2026-03-01 13:18:00,450.14,1.02,0.221
2026-03-01 13:19:00,450.15,1.016,0.489
2026-03-01 13:20:00,454.69,0.978,0.248
2026-03-01 13:21:00,447.42,1.066,0.233
2026-03-01 13:22:00,450.48,1.053,0.427
2026-03-01 13:23:00,447.69,0.998,0.252
2026-03-01 13:24:00,447.83,0.917,0.442
2026-03-01 13:25:00,448.45,1.047,0.242
2026-03-01 13:26:00,451.11,1.027,0.265
2026-03-01 13:27:00,447.61,1.005,0.384
2026-03-01 13:28:00,456.28,1.059,0.226
2026-03-01 13:29:00,445.53,1.023,0.236
2026-03-01 13:30:00,449.07,0.985,0.475
2026-03-01 13:31:00,447.8,1.05,0.364
2026-03-01 13:32:00,457.23,1.011,0.304
2026-03-01 13:33:00,450.98,1.046,0.328
2026-03-01 13:34:00,455.16,1.007,0.511
2026-03-01 13:35:00,442.57,1.028,0.336
2026-03-01 13:36:00,451.34,1.074,0.307
2026-03-01 13:37:00,454.45,1.07,0.316
2026-03-01 13:38:00,450.41,0.973,0.21
2026-03-01 13:39:00,455.33,1.046,0.272
2026-03-01 13:40:00,447.41,0.97,0.324
2026-03-01 13:41:00,457.05,1.04,0.356
2026-03-01 13:42:00,461.49,0.993,0.206
2026-03-01 13:43:00,448.19,0.925,0.435
2026-03-01 13:44:00,447.77,1.014,0.325
2026-03-01 13:45:00,457.27,1.053,0.388
2026-03-01 13:46:00,457.9,1.03,0.174
2026-03-01 13:47:00,447.39,0.957,0.282
2026-03-01 13:48:00,447.9,1.013,0.189
2026-03-01 13:49:00,448.59,0.993,0.201
2026-03-01 13:50:00,443.28,1.041,0.353
2026-03-01 13:51:00,445.41,1.052,0.237
2026-03-01 13:52:00,444.98,0.935,0.217
2026-03-01 13:53:00,446.16,1.005,0.375
2026-03-01 13:54:00,449.83,0.955,0.181
2026-03-01 13:55:00,451.17,1.01,0.565
2026-03-01 13:56:00,457.75,0.931,0.279
2026-03-01 13:57:00,445.01,0.997,0.182
2026-03-01 13:58:00,454.92,1.014,0.272
2026-03-01 13:59:00,448.93,0.886,0.278
2026-03-01 14:00:00,449.75,0.987,0.171
2026-03-01 14:01:00,453.37,0.925,0.362
2026-03-01 14:02:00,444.39,1.042,0.3
2026-03-01 14:03:00,451.91,0.903,0.336
2026-03-01 14:04:00,450.83,0.982,0.401
2026-03-01 14:05:00,452.46,1.066,0.219
2026-03-01 14:06:00,451.45,0.948,0.297
2026-03-01 14:07:00,462.28,0.963,0.286
2026-03-01 14:08:00,446.81,0.996,0.334
2026-03-01 14:09:00,447.35,1.003,0.347
2026-03-01 14:10:00,446.88,0.884,0.206
2026-03-01 14:11:00,447.22,0.987,0.364
2026-03-01 14:12:00,446.81,1.035,0.327
2026-03-01 14:13:00,455.95,1.108,0.311
2026-03-01 14:14:00,457.1,0.962,0.272
2026-03-01 14:15:00,447.15,0.985,0.377
2026-03-01 14:16:00,445.84,1.02,0.415
2026-03-01 14:17:00,452.36,0.959,0.374
2026-03-01 14:18:00,447.24,1.074,0.171
2026-03-01 14:19:00,453.16,0.998,0.462
2026-03-01 14:20:00,451.01,1.011,0.362
2026-03-01 14:21:00,442.42,1.027,0.26
2026-03-01 14:22:00,457.74,0.914,0.356
2026-03-01 14:23:00,458.98,1.014,0.281
2026-03-01 14:24:00,446.94,0.968,0.349
2026-03-01 14:25:00,448.06,0.956,0.446
2026-03-01 14:26:00,451.43,1.023,0.293
2026-03-01 14:27:00,451.67,1.056,0.405
2026-03-01 14:28:00,453.29,1.0,0.273
2026-03-01 14:29:00,460.05,1.077,0.403
2026-03-01 14:30:00,449.12,0.988,0.344
2026-03-01 14:31:00,446.01,0.914,0.334
2026-03-01 14:32:00,443.1,0.942,0.332
2026-03-01 14:33:00,446.35,1.076,0.251
2026-03-01 14:34:00,449.83,1.089,0.33
2026-03-01 14:35:00,458.97,1.018,0.236
2026-03-01 14:36:00,447.41,0.969,0.351
2026-03-01 14:37:00,451.12,0.985,0.281
2026-03-01 14:38:00,449.92,0.998,0.263
2026-03-01 14:39:00,455.94,1.001,0.398
2026-03-01 14:40:00,462.63,1.028,0.252
2026-03-01 14:41:00,447.35,1.017,0.244
2026-03-01 14:42:00,447.55,0.94,0.46
2026-03-01 14:43:00,455.22,0.944,0.462
2026-03-01 14:44:00,453.41,1.027,0.215
2026-03-01 14:45:00,459.23,0.98,0.422
2026-03-01 14:46:00,452.92,0.996,0.341
2026-03-01 14:47:00,448.2,1.001,0.216
2026-03-01 14:48:00,452.95,0.973,0.278
2026-03-01 14:49:00,455.54,1.007,0.235
2026-03-01 14:50:00,454.1,1.034,0.332
2026-03-01 14:51:00,452.54,0.994,0.197
2026-03-01 14:52:00,455.33,1.069,0.28
2026-03-01 14:53:00,455.85,1.078,0.225
2026-03-01 14:54:00,456.91,0.958,0.26
2026-03-01 14:55:00,453.24,1.02,0.218
2026-03-01 14:56:00,449.16,0.988,0.159
2026-03-01 14:57:00,450.73,0.962,0.339
2026-03-01 14:58:00,456.03,0.998,0.34
2026-03-01 14:59:00,445.92,0.893,0.273
2026-03-01 15:00:00,451.84,1.039,0.224
2026-03-01 15:01:00,448.03,1.043,0.204
2026-03-01 15:02:00,450.14,1.011,0.285
2026-03-01 15:03:00,456.39,1.048,0.173
2026-03-01 15:04:00,450.96,0.965,0.246
2026-03-01 15:05:00,450.23,0.861,0.364
2026-03-01 15:06:00,443.2,0.976,0.263
2026-03-01 15:07:00,453.73,0.939,0.246
2026-03-01 15:08:00,453.23,1.001,0.369
2026-03-01 15:09:00,460.82,1.072,0.03
2026-03-01 15:10:00,448.46,1.015,0.325
2026-03-01 15:11:00,451.1,0.987,0.41
2026-03-01 15:12:00,451.25,1.056,0.437
2026-03-01 15:13:00,457.89,1.085,0.301
2026-03-01 15:14:00,449.52,1.022,0.34
2026-03-01 15:15:00,451.4,0.968,0.404
2026-03-01 15:16:00,453.04,1.006,0.197
2026-03-01 15:17:00,450.93,1.008,0.449
2026-03-01 15:18:00,447.77,0.991,0.407
2026-03-01 15:19:00,450.97,1.064,0.198
2026-03-01 15:20:00,455.37,1.042,0.36
2026-03-01 15:21:00,444.87,0.942,0.183
2026-03-01 15:22:00,450.66,0.937,0.392
2026-03-01 15:23:00,446.5,0.973,0.29
2026-03-01 15:24:00,455.98,0.95,0.33
2026-03-01 15:25:00,442.38,0.977,0.421
2026-03-01 15:26:00,447.21,1.0,0.301
2026-03-01 15:27:00,451.89,0.991,0.198
2026-03-01 15:28:00,457.83,1.009,0.567
2026-03-01 15:29:00,449.67,0.983,0.347
2026-03-01 15:30:00,447.22,0.93,0.374
2026-03-01 15:31:00,459.41,0.952,0.365
2026-03-01 15:32:00,442.76,0.947,0.418
2026-03-01 15:33:00,439.01,0.96,0.362
2026-03-01 15:34:00,452.2,1.02,0.347
2026-03-01 15:35:00,447.49,0.98,0.293
2026-03-01 15:36:00,444.89,0.954,0.461
2026-03-01 15:37:00,453.54,0.996,0.36
2026-03-01 15:38:00,451.22,1.015,0.183
2026-03-01 15:39:00,447.18,1.013,0.382
2026-03-01 15:40:00,443.6,1.12,0.337
2026-03-01 15:41:00,454.36,0.97,0.295
2026-03-01 15:42:00,453.25,1.019,0.352
2026-03-01 15:43:00,449.5,1.053,0.132
2026-03-01 15:44:00,459.23,1.078,0.237
2026-03-01 15:45:00,444.65,0.987,0.409
2026-03-01 15:46:00,442.37,0.91,0.331
2026-03-01 15:47:00,446.54,0.985,0.311
2026-03-01 15:48:00,449.77,1.018,0.329
2026-03-01 15:49:00,451.22,1.132,0.279
2026-03-01 15:50:00,448.79,0.931,0.29
2026-03-01 15:51:00,451.76,0.997,0.341
2026-03-01 15:52:00,443.74,0.966,0.214
2026-03-01 15:53:00,457.22,1.046,0.182
2026-03-01 15:54:00,449.59,0.969,0.448
2026-03-01 15:55:00,455.59,0.923,0.188
2026-03-01 15:56:00,451.71,0.897,0.421
2026-03-01 15:57:00,452.28,1.013,0.183
2026-03-01 15:58:00,452.85,1.004,0.396
2026-03-01 15:59:00,452.24,1.026,0.292
2026-03-01 16:00:00,453.21,1.007,0.287
2026-03-01 16:01:00,456.65,1.015,0.285
2026-03-01 16:02:00,450.98,1.023,0.124
2026-03-01 16:03:00,453.55,0.958,0.254
2026-03-01 16:04:00,449.55,1.0,0.335
2026-03-01 16:05:00,457.2,1.025,0.349
2026-03-01 16:06:00,446.62,0.952,0.185
2026-03-01 16:07:00,459.0,0.912,0.222
2026-03-01 16:08:00,449.8,1.017,0.194
2026-03-01 16:09:00,442.85,0.991,0.257
2026-03-01 16:10:00,450.64,1.067,0.264
2026-03-01 16:11:00,446.59,1.033,0.437
2026-03-01 16:12:00,454.2,0.984,0.23
2026-03-01 16:13:00,446.74,0.932,0.397
2026-03-01 16:14:00,447.77,1.067,0.385
2026-03-01 16:15:00,440.55,1.039,0.314
2026-03-01 16:16:00,447.74,1.064,0.329
2026-03-01 16:17:00,437.88,1.048,0.213
2026-03-01 16:18:00,442.08,0.939,0.356
2026-03-01 16:19:00,453.8,1.023,-0.072
2026-03-01 16:20:00,453.93,1.048,0.31
2026-03-01 16:21:00,452.13,1.006,0.317
2026-03-01 16:22:00,445.17,0.984,0.202
2026-03-01 16:23:00,449.76,0.977,0.394
2026-03-01 16:24:00,449.98,0.962,0.343
2026-03-01 16:25:00,444.21,0.995,0.276
2026-03-01 16:26:00,457.52,0.937,0.154
2026-03-01 16:27:00,454.39,0.909,0.251
2026-03-01 16:28:00,448.9,0.972,0.321
2026-03-01 16:29:00,450.13,0.971,0.265
2026-03-01 16:30:00,451.04,1.112,0.431
2026-03-01 16:31:00,439.79,1.068,0.158
2026-03-01 16:32:00,448.76,0.99,0.323
2026-03-01 16:33:00,446.59,0.998,0.154
2026-03-01 16:34:00,444.99,1.053,0.319
2026-03-01 16:35:00,448.59,0.999,0.356
2026-03-01 16:36:00,458.99,0.991,0.402
2026-03-01 16:37:00,453.2,0.987,0.256
2026-03-01 16:38:00,447.14,0.993,0.357
2026-03-01 16:39:00,452.86,0.944,0.304
2026-03-01 16:40:00,457.0,1.057,0.302
2026-03-01 16:41:00,454.62,0.987,0.436
2026-03-01 16:42:00,450.3,1.063,0.419
2026-03-01 16:43:00,446.77,1.054,0.345
2026-03-01 16:44:00,453.49,1.024,0.228
2026-03-01 16:45:00,451.97,1.062,0.251
2026-03-01 16:46:00,454.48,0.99,0.319
2026-03-01 16:47:00,453.18,0.972,0.23
2026-03-01 16:48:00,455.25,0.968,0.493
2026-03-01 16:49:00,447.32,1.004,0.189
2026-03-01 16:50:00,456.59,1.035,0.478
2026-03-01 16:51:00,450.99,1.019,0.215
2026-03-01 16:52:00,460.38,1.096,0.287
2026-03-01 16:53:00,446.55,1.025,0.259
2026-03-01 16:54:00,458.68,0.972,0.311
2026-03-01 16:55:00,450.99,1.008,0.176
2026-03-01 16:56:00,446.74,1.045,0.531
2026-03-01 16:57:00,447.58,0.976,0.089
2026-03-01 16:58:00,448.4,0.968,0.125
2026-03-01 16:59:00,452.12,1.057,0.273
2026-03-01 17:00:00,452.61,1.039,0.299
2026-03-01 17:01:00,447.13,1.002,0.229
2026-03-01 17:02:00,449.88,0.974,0.46
2026-03-01 17:03:00,460.71,0.986,0.288
2026-03-01 17:04:00,458.64,1.015,0.389
2026-03-01 17:05:00,452.18,1.037,0.383
2026-03-01 17:06:00,450.19,1.052,0.162
2026-03-01 17:07:00,450.6,1.009,0.294
2026-03-01 17:08:00,453.07,0.94,0.213
2026-03-01 17:09:00,444.89,1.072,0.135
2026-03-01 17:10:00,448.71,1.059,0.268
2026-03-01 17:11:00,441.66,1.049,0.204
2026-03-01 17:12:00,452.0,1.068,0.477
2026-03-01 17:13:00,453.24,1.041,0.433
2026-03-01 17:14:00,447.58,1.006,0.178
2026-03-01 17:15:00,457.87,0.945,0.328
2026-03-01 17:16:00,443.87,0.961,0.398
2026-03-01 17:17:00,442.68,0.981,0.34
2026-03-01 17:18:00,451.12,1.039,0.185
2026-03-01 17:19:00,455.24,1.079,0.379
2026-03-01 17:20:00,458.42,1.069,0.232
2026-03-01 17:21:00,447.71,0.977,0.258
2026-03-01 17:22:00,455.39,0.994,0.326
2026-03-01 17:23:00,449.81,0.932,0.315
2026-03-01 17:24:00,449.14,1.083,0.249
2026-03-01 17:25:00,454.42,0.927,0.358
2026-03-01 17:26:00,453.26,0.991,0.406
2026-03-01 17:27:00,442.12,1.069,0.359
2026-03-01 17:28:00,457.38,1.02,0.4
2026-03-01 17:29:00,456.9,1.028,0.441
2026-03-01 17:30:00,446.87,1.012,0.226
2026-03-01 17:31:00,451.98,0.913,0.328
2026-03-01 17:32:00,452.47,1.022,0.256
2026-03-01 17:33:00,451.3,1.031,0.255
2026-03-01 17:34:00,447.25,0.972,0.226
2026-03-01 17:35:00,446.64,1.037,0.363
2026-03-01 17:36:00,449.87,0.977,0.244
2026-03-01 17:37:00,455.86,1.069,0.192
2026-03-01 17:38:00,452.72,0.998,0.327
2026-03-01 17:39:00,448.15,1.028,0.162
2026-03-01 17:40:00,453.86,1.015,0.224
2026-03-01 17:41:00,435.76,1.036,0.281
2026-03-01 17:42:00,455.74,1.005,0.285
2026-03-01 17:43:00,441.3,1.036,0.145
2026-03-01 17:44:00,448.19,1.035,0.25
2026-03-01 17:45:00,444.4,0.939,0.46
2026-03-01 17:46:00,443.53,1.033,0.257
2026-03-01 17:47:00,455.8,0.977,0.258
2026-03-01 17:48:00,447.66,0.992,0.325
2026-03-01 17:49:00,451.73,0.987,0.281
2026-03-01 17:50:00,449.77,0.98,0.22
2026-03-01 17:51:00,452.39,1.07,0.456
2026-03-01 17:52:00,450.38,0.931,0.248
2026-03-01 17:53:00,443.59,0.864,0.378
2026-03-01 17:54:00,454.98,0.972,0.097
2026-03-01 17:55:00,447.53,0.991,0.162
2026-03-01 17:56:00,442.22,0.96,0.389
2026-03-01 17:57:00,447.86,0.953,0.368
2026-03-01 17:58:00,457.5,1.035,0.281
2026-03-01 17:59:00,454.25,1.006,0.381
2026-03-01 18:00:00,448.26,1.126,0.159
2026-03-01 18:01:00,448.25,0.961,0.221
2026-03-01 18:02:00,448.39,1.019,0.411
2026-03-01 18:03:00,460.38,1.028,0.304
2026-03-01 18:04:00,451.91,0.986,0.355
2026-03-01 18:05:00,452.15,0.946,0.323
2026-03-01 18:06:00,455.15,0.995,0.244
2026-03-01 18:07:00,451.19,1.028,0.313
2026-03-01 18:08:00,448.7,0.967,0.304
2026-03-01 18:09:00,449.02,0.988,0.282
2026-03-01 18:10:00,449.64,0.994,0.32
2026-03-01 18:11:00,449.81,0.96,0.394
2026-03-01 18:12:00,453.64,1.065,0.406
2026-03-01 18:13:00,450.26,1.008,0.201
2026-03-01 18:14:00,453.66,0.99,0.284
2026-03-01 18:15:00,449.6,1.041,0.222
2026-03-01 18:16:00,450.39,1.008,0.192
2026-03-01 18:17:00,440.01,1.06,0.377
2026-03-01 18:18:00,454.58,0.956,0.156
2026-03-01 18:19:00,451.73,1.03,0.295
2026-03-01 18:20:00,454.99,0.999,0.36
2026-03-01 18:21:00,435.52,1.067,0.34
2026-03-01 18:22:00,460.44,1.048,0.385
2026-03-01 18:23:00,449.3,1.015,0.428
2026-03-01 18:24:00,455.54,1.015,0.261
2026-03-01 18:25:00,444.8,0.996,0.234
2026-03-01 18:26:00,453.06,1.057,0.397
2026-03-01 18:27:00,444.73,0.973,0.245
2026-03-01 18:28:00,446.88,0.997,0.209
2026-03-01 18:29:00,459.57,1.032,0.306
2026-03-01 18:30:00,449.05,0.963,0.34
2026-03-01 18:31:00,451.09,0.949,0.216
2026-03-01 18:32:00,454.35,1.045,0.297
2026-03-01 18:33:00,452.48,0.928,0.238
2026-03-01 18:34:00,450.75,1.047,0.357
2026-03-01 18:35:00,451.82,0.983,0.033
2026-03-01 18:36:00,462.02,0.939,0.329
